"V1","V2"
0.105249374320004,-1.30582824700763
0.75760604443469,-0.995192981305657
0.228295552599057,1.75063372834655
-0.708552189691639,-0.732975031629786
-0.245847096698863,1.66903404930974
-0.0568690367154922,-0.026584421630971
0.825627790705811,-0.679664007495443
-0.793248463685979,0.226807452808041
0.577207112191246,2.26130536114665
1.07119277149724,1.99329147549048
-0.810851401125722,0.0667664910905221
-1.70943729169009,0.171730205747355
1.56018696673204,2.13000547206679
0.823934616916947,1.61646722333784
1.02202990372313,1.88519461283348
-1.53796943248375,2.03515885137055
0.123787889362341,-1.25565536067728
1.07522245112452,0.644685655256392
-1.40093667465918,-0.308507268741675
-0.160880621481816,2.63124393258411
-0.996483206874893,1.82508062824822
0.801647403135541,2.14014767661047
-0.414930793525405,-0.0824845259816431
0.176120099352885,1.11296854523811
-1.09290499399484,0.832259065623998
0.0585347629841597,1.43156504344111
1.1823015026265,0.676242413221045
-1.04688372420024,-0.512484830556695
-0.78195288733178,0.839847408069769
-1.08884992285256,1.2878894860768
-0.583480698971905,1.07736620777243
-1.17996707101478,0.857918674970728
-0.501815231490884,0.813378440600525
0.317430434694279,-1.3258628125278
-1.46209672384214,-0.476181171394582
1.01926326584843,-0.749093097348896
-0.364860769452614,0.660450136155874
1.01713453765645,2.05192134880546
0.00809051052074955,-0.572226214986608
-1.0249317445344,-0.276812710699619
-1.18993172772074,-0.32433536527911
-0.41432694373573,1.21336702896151
0.240168407466669,1.4108894896172
-0.512581672303441,1.72264945194288
0.721320041370078,-0.261577413213947
-1.38533434385086,1.09829569971324
-0.159870574234337,2.51016681805612
-0.906011393600179,0.807392373929519
-0.920424861899584,1.3025139672566
0.798799768114015,0.602322778014368
-0.503196244034508,3.0189837272958
-0.474095310015107,-0.955509645785958
-0.507863028742819,0.216998722253202
0.0982939037874507,-0.467112246411677
0.131701039148448,-0.399462628218591
-0.844301897579618,-0.142314150770809
-0.461124423507792,0.722751883541815
0.508017641486017,0.135052187298001
0.572565098484889,-0.02748021551209
0.93695378761384,-0.190179819332727
-0.503067477928139,1.01671538601954
-0.283394199191176,1.85935717482083
-0.977945394409979,1.12152927296539
-0.706323191969932,0.802178216155201
-1.5297615961529,0.352468333584199
-0.592707806384437,0.763018506316011
-0.529968128278868,-1.30148136219142
0.118459444584227,0.116871586336931
-0.248449535120917,3.04749495171583
0.086577514911833,0.895161390158615
0.213174142108483,2.00484557712878
-0.63299860060121,-0.338166023897966
0.119203046974128,0.0256658368815292
-0.815571024722312,-1.42917744669321
0.970291360774058,-0.513637130687206
0.499707769954368,-0.320818842896082
0.322120690374907,2.39843525378321
-0.760108305215746,0.889155277166371
0.625219721308809,1.3883956784231
0.750311806299663,-0.0992945034322732
-1.5971503195905,2.04909640666996
1.22168151047567,-0.795552349453649
-1.49110741834177,1.26331528905472
-1.50301416494524,0.490640950800114
-0.351830600642227,-0.116545086289684
-0.180283932319993,0.170271904028973
0.475493611338051,-1.12681241115248
-0.153685326932699,1.31398800221631
-0.290603569026202,1.62701567742712
-0.891341342862928,1.01968789470326
-0.41662181886492,-1.37506224537408
1.5690323614583,0.573531020091241
-1.23960590329993,-0.718578076692092
-0.853547531299394,-0.35716266828325
0.628699108779731,-0.192155264519312
0.0817451919528079,-1.41195470447104
0.67981225137554,0.537510813243965
-0.348005232656086,1.97756538587447
-0.452031716967825,-1.61557675717468
-0.0313669734089146,1.29345710516604
-0.259985071308746,2.92711892179781
0.493656645573751,-0.645416870549517
0.720479894572034,1.70924224504247
-0.563490120227919,0.636136405885877
0.141458171795177,-0.483960133624965
0.840579853972881,0.219748303299195
-0.982162305870592,-0.704729541674268
-1.72034513031047,0.136878693734704
-0.440482865498018,0.789578930883993
0.623063860211975,-0.783212186501196
0.354575871715673,0.0551097927458783
-0.973546725623798,0.195134974430255
-2.42355960495903,-0.810303085091382
0.562167429344137,1.88579324881993
-1.25702100125306,0.576160922489454
1.08892447384497,0.907365653054101
-0.760882440233078,0.0609155350026473
1.01026596943776,-0.692559101941664
-1.6785468977439,-0.280848478971344
-0.680225430108012,0.223703333973953
-1.70985596322082,0.492384810886944
0.697227784468659,-0.148775199063498
-0.210637504217375,-1.06585551782846
-0.310917712535861,-0.16242773123411
-0.0641363202508072,1.46869441501957
-0.143026041261004,-1.46129553442846
0.0977681584213025,1.52126249119731
0.0603260213795218,-0.809870584130465
-1.23435231020712,-0.39736538708333
-2.88414381200978,0.0642288543616941
-1.97617457424001,0.103435145613519
-0.187207970448763,1.92631094753604
-1.47891178857327,-0.14842284652736
-0.246554444702329,-0.633212943411333
-0.736025372233057,-1.39746646664318
0.13341350214074,-0.785225078006298
-0.528625687662031,-1.00566128040954
-1.17001597311875,0.147926544845552
-0.826637813917771,1.20036050577343
-1.36553537436855,0.311287722291387
-0.464530015751025,-0.0706653219132531
-0.783272481162055,-0.290860745271428
-0.432928718717038,-0.533978197673037
0.808181025689731,1.39798225144733
-1.28200053080057,1.25044201586235
0.203139311338091,-0.316221558021937
0.969367170508433,0.454325139243005
-0.368152053319209,-1.01397210988254
-0.742999889974448,-1.34701420060614
0.49401395656965,-0.413697890320829
-1.63240634966188,0.0161905291661959
-0.489253607776992,-1.57656813503106
0.448571155942984,-1.370054366108
-0.696644927510134,1.94912342081642
-0.447265165818834,1.14175520801218
-1.61778374576785,-0.296318944954512
-0.811887774474358,1.21175137008112
-0.477429947098413,0.888389028487103
1.56949556572844,-0.636380019551984
-1.14438022036517,1.14939941659071
-0.139676539591951,0.904688188076719
-0.737713047676816,2.18523623382643
-0.62231503752669,1.11864982172811
0.488218298313686,1.93306946855104
-0.826543242320762,-0.0258760994483753
0.577317759843692,-0.0382508353255005
1.11595726517288,2.00248133800234
0.407791889431623,-0.443286822960303
-0.212040238835789,-1.30153413551077
-0.485713062353008,-1.8657756489849
0.143292940525742,0.832444052858772
-0.31800725751374,1.8359184034627
1.11340160271667,3.05019902777126
0.246604469550467,0.0506005908784963
-0.453458160142373,2.46805845819821
0.368968972860338,-0.393131033400482
-1.06106796952462,2.54512384832288
-0.830225165261561,0.745163865798649
-0.408136616231085,1.18676470397972
-0.676939331249094,1.17735700943667
0.890144307476453,0.42484792270388
-0.723341326539575,0.216535386231895
0.26909907484661,-1.02497315570717
-0.0653511683951963,2.48915217345443
-0.463436148744453,0.964687462282174
-1.08050099979129,0.0850901713237374
-1.88823936602524,-0.889369275356719
-1.58748617973382,0.646606280794013
-1.3060516317812,0.238494924653695
-0.390473307162376,-0.236938040007773
-0.632584222260297,-0.0138436167218879
-0.727931990659963,0.131741589549361
-0.536601495062207,1.15254440598395
-1.32178419611292,-1.74573045249485
0.614942224049526,2.9991572190289
-0.361174068233011,-0.838733355491842
0.11242014970596,-0.78548390025807
